t,active,counts,b,r
372.6875048500164,0.30533302141764895,179.79518593336869,0.49708582224361275,0.4164915218909596
373.48259929040864,0.3050125680205179,179.55400942406558,0.4970970648612673,0.41586593624166013
374.2777006953341,0.30469230950044796,179.3143345927516,0.4971082642038926,0.4152412847777127
375.0728088626005,0.3043722460843188,179.0761507069891,0.4971194204348526,0.41461756627085095
375.8679235915894,0.30405237799800827,178.83944712507648,0.4971305337169401,0.41399477949267005
376.6630446817597,0.30373270546677616,178.60421329547512,0.49714160421235754,0.41337292321580693
377.4581719347025,0.3034132287143154,178.37043875496335,0.4971526320827474,0.4127519962123375
378.2533051546744,0.3030939479625563,178.138113128128,0.49716361748920107,0.4121319972533736
379.0484441419126,0.30277486343469856,177.90722612830803,0.4971745605921683,0.41151292511428095
379.8435886994684,0.30245597535218977,177.6777675542353,0.49718546155155374,0.41089477856934686
380.6387386357406,0.3021372839334907,177.44972728912916,0.4971963205267526,0.4102775563898322
381.43389375460686,0.30181878939831774,177.2230953023383,0.49720713767651753,0.4096612573516462
382.2290538616449,0.3015004919654176,176.99786164678568,0.4972179131590456,0.4090458802305098
383.02421876386535,0.3011823918522011,176.77401645808717,0.4972286471319767,0.40843142380217157
383.8193882717381,0.30086448927383647,176.55154995364643,0.4972393397524217,0.4078178868408548
384.6145621931293,0.30054678444646515,176.33045243287685,0.49724999117688296,0.40720526812394464
385.40974033825404,0.30022927758380474,176.11071427536305,0.49726060156132285,0.4065935664281671
386.20492251572784,0.2999119689008751,175.89232594135802,0.4972711710611126,0.40598278053263287
387.00010854016034,0.29959485860870416,175.6752779683952,0.4972816998311352,0.405372909213009
387.79529822207434,0.2992779469195644,175.4595609738485,0.49729218802565267,0.40476395124926806
388.5904913758742,0.2989612340435189,175.24516565138714,0.49730263579841427,0.404155905419576
389.38568781375625,0.2986447201915921,175.03208277277724,0.49731304330257725,0.4035487705049609
390.1808873523494,0.2983284055715808,174.82030318421965,0.49732341069079616,0.4029425452842417
390.9760898071937,0.2980122903913021,174.60981780773056,0.4973337381151519,0.4023372285382537
391.7712949951485,0.2976963748574461,174.40061763987367,0.4973440257271852,0.4017328190480131
392.5665027328935,0.29738065917712087,174.19269375114234,0.4973542736778787,0.40112931559586196
393.36171284122355,0.29706514355327335,173.9860372843637,0.4973644821177142,0.4005267169622149
394.1569251350955,0.2967498281925358,173.78063945627585,0.4973746511965462,0.39992502193310786
394.9521394376862,0.2964347132961835,173.57649155343265,0.49738478106378453,0.39932422928955225
395.74735556735186,0.2961197990677051,173.37358493473755,0.49739487186822845,0.39872433781741196
396.54257334830885,0.295805085707335,173.17191102809036,0.49740492375820483,0.3981253462993362
397.3377926011482,0.2954905734161641,172.97146133227193,0.4974149368814495,0.3975272535219226
398.13301315010756,0.2951762623933833,172.772227414179,0.49742491138520084,0.39693005827023853
398.92823481897426,0.2948621528373782,172.57420090911128,0.4974348474161498,0.3963337593309123
399.723457430795,0.29454824494633947,172.37737352077838,0.49744474512043824,0.3957383554923476
400.51868081350716,0.29423453891613116,172.1817370185199,0.49745460464373087,0.3951438455405121
401.31390479140964,0.2939210349437099,171.98728323923737,0.49746442613111047,0.39455022826532743
402.1091291936824,0.29360773322255534,171.79400408456866,0.4974742097271856,0.3939575024543031
402.90435384568224,0.2932946339480367,171.6018915222158,0.49748395557598457,0.3933656668990369
403.6995785789392,0.2929817373118551,171.41093758339974,0.49749366382108023,0.3927747203877705
404.4948033121962,0.29266904346990513,171.22113434213708,0.49750333460657387,0.39218466164533744
405.2900280454532,0.29235655254539844,171.03247391763594,0.4975129680770046,0.3915954893380578
406.0852527787102,0.2920442646618912,170.84494849252235,0.497522564376354,0.3910072021342552
406.8804775119672,0.2917321799433146,170.6585503127685,0.4975321236480479,0.39041979870425386
407.67570224522416,0.2914202985126988,170.4732716872444,0.4975416460349588,0.38983327772037546
408.47092697848115,0.2911086204926759,170.2891049862998,0.497551131679408,0.38924763785693633
409.26615171173813,0.2907971460058004,170.10604264194896,0.49756058072316744,0.3886628777902443
410.0613764449951,0.29048587517410956,169.92407714686738,0.49756999330746227,0.38807899619859576
410.8566011782521,0.2901748081192395,169.7432010540154,0.4975793695729726,0.3874959917622727
411.6518259115091,0.2898639449620344,169.56340697600962,0.49758870965983565,0.38691386316353965
412.4470506447661,0.28955328582314777,169.38468758464796,0.497598013707648,0.38633260908664085
413.24227537802307,0.28924283082285546,169.20703561016262,0.49760728185546765,0.385752228217797
414.03750011128005,0.2889325800810572,169.0304438406512,0.49761651424181597,0.3851727192452027
414.83272484453704,0.2886225337167934,168.85490512179473,0.4976257110046798,0.384594080859023
415.627949577794,0.2883126918491253,168.68041235615627,0.49763487228151354,0.384016311751391
416.423174311051,0.2880030545961878,168.50695850233598,0.4976439982092414,0.38343941061640424
417.218399044308,0.287693622076024,168.3345365751066,0.4976530889242591,0.38286337615012234
418.013623777565,0.2873843944064037,168.163139644356,0.497662144562436,0.38228820705056377
418.808848510822,0.28707537170435826,167.99276083466063,0.4976711652591175,0.38171390201770283
419.60407324407896,0.28676655408621005,167.82339332505128,0.4976801511491264,0.38114045975346694
420.39929797733595,0.28645794166827576,167.65503034800054,0.49768910236676556,0.3805678789617336
421.19452271059293,0.28614953456638903,167.48766518955554,0.4976980190458195,0.3799961583483273
421.9897474438499,0.2858413328955022,167.3212911884046,0.4977069013195566,0.3794252966210169
422.7849721771069,0.28553333677061893,167.15590173538519,0.49771574932073087,0.3788552924895126
423.5801969103639,0.2852255463060208,166.99149027303753,0.4977245631815843,0.37828614466546284
424.3754216436209,0.28491796161572575,166.82805029549243,0.4977333430338484,0.37771785186245155
425.17064637687787,0.2846105828131769,166.6655753473229,0.49774208900874667,0.3771504127959952
425.96587111013486,0.2843034100111609,166.5040590236799,0.4977508012369959,0.3765838261835401
426.76109584339184,0.28399644332224555,166.34349496945728,0.4977594798488088,0.37601809074445913
427.55632057664883,0.2836896828589177,166.18387687915973,0.4977681249738956,0.3754532052000491
428.3515453099058,0.28338312873221766,166.0251984958169,0.497776736741466,0.37488916827352775
429.1467700431628,0.2830767810538373,165.86745361137235,0.497785315280231,0.374325978690031
429.9419947764198,0.28277063993380586,165.71063606562137,0.4977938607184053,0.3737636351766099
430.7372195096768,0.28246470548295904,165.554739746057,0.49780237318370857,0.3732021364622277
431.53244424293376,0.2821589778110695,165.39975858740857,0.4978108528033678,0.3726414812777576
432.32766897619075,0.2818534570269629,165.24568657104905,0.49781929970411903,0.3720816683559787
433.12289370944774,0.28154814323983546,165.09251772454783,0.4978277140122094,0.37152269643157443
433.9181184427047,0.2812430365584701,164.94024612168693,0.49783609585339866,0.37096456424112867
434.7133431759617,0.2809381370899576,164.78886588146952,0.49784444535296163,0.37040727052312344
435.5085679092187,0.280633444942354,164.6383711681253,0.49785276263568956,0.3698508140179361
436.3037926424757,0.28032896022263626,164.4887561902814,0.4978610478258922,0.369295193467836
437.09901737573267,0.2800246830372142,164.34001520111903,0.49786930104739974,0.3687404076169822
437.89424210898966,0.2797206134921814,164.19214249755237,0.4978775224235644,0.36818645521142024
438.68946684224665,0.27941675169343755,164.04513241999481,0.4978857120772627,0.3676333349990796
439.48469157550363,0.2791130977456046,163.89897935184277,0.4978938701308967,0.36708104572977057
440.2799163087606,0.2788096517537758,163.75367771898902,0.4979019967063965,0.3665295861551816
